104571109218,50326044401022448388
104571109364,50326044411322969414
104571109428,50326044424283317778
104571109584,50326044431070497099
104571109640,50326044443702036045
104571109751,50326044451012199376
104571109832,50326044460964223133
104571109933,50326044470658565826
104571110081,50326044483383824626
104571110149,50326044490045661497
104571110231,50326044502355910721
104571110353,50326044511257994447
104571110415,50326044523756583583
104571110565,50326044532482539297
104571110633,50326044540835913812
104571110716,50326044553152579993
104571110825,50326044563701396468
104571110950,50326044572487727010
104571111023,50326044582416924108
104571111173,50326044590459346370
104571111221,50326044600542810137
104571111362,50326044611458070646
104571111432,50326044623508576603
104571111512,50326044633059838007
104571111635,50326044643330387109
104571111759,50326044653644647853
104571111825,50326044664113957698
104571111927,50326044671160954685
104571112064,50326044684075339399
104571112112,50326044690912671515
104571112264,50326044701661845860
104571112315,50326044713178411038
104571112440,50326044720474825361
104571112533,50326044732454193883
104571112657,50326044743606993996
104571112759,50326044752303313360
104571112864,50326044762041378566
104571112911,50326044770883454210
104571113010,50326044780641269566
104571113137,50326044792972398713
104571113254,50326044803870463228
104571113315,50326044811135840196
104571113436,50326044820229890940
104571113519,50326044831890703912
104571113620,50326044841076888852
104571113724,50326044852248293831
104571113886,50326044860591758231
104571113972,50326044872638923141
104571114046,50326044882909721677
104571114139,50326044890567365609
104571114209,50326044902594446463
104571114313,50326044910810726696
104571114426,50326044921046022767
104571114584,50326044932999607632
104571114619,50326044942049272226
104571114722,50326044952958140092
104571114815,50326044963944296210
104571114931,50326044970121850927
104571115053,50326044980033051619
104571115164,50326044994111524233
104571115243,50326045001072134671
104571115359,50326045011454815347
104571115419,50326045020679897332
104571115525,50326045034112926474
104571115615,50326045043797373879
104571115717,50326045052031763395
104571115847,50326045062285927316
104571115914,50326045071638358864
104571116034,50326045083244700115
104571116116,50326045092863278765
104571116251,50326045100127128740
104571116344,50326045113803972194
104571116420,50326045123009232295
104571116520,50326045131432900474
104571116610,50326045141782105128
104571116781,50326045152643354505
104571116852,50326045160479620053
104571116972,50326045171447560744
104571117049,50326045182587151347
104571117112,50326045192870223746
104571117257,50326045202829900798
104571117361,50326045212524600663
104571117411,50326045220685421735
104571117564,50326045231810379448
104571117620,50326045241327888786
104571117756,50326045252534208049
104571117834,50326045263293017937
104571117951,50326045272024024231
104571118042,50326045283791540114
104571118127,50326045294105715171
104571118250,50326045300942154519
104571118357,50326045312504791824
104571118445,50326045323651164658
104571118516,50326045331078468441
104571118682,50326045340030787255
104571118728,50326045354094656159
104571118826,50326045362658967687
104571118929,50326045373081529279
104571119024,50326045381636743034
104571119118,50326045393471370264
104571119239,50326045400681370982
104571119332,50326045412648849346
104571119486,50326045422134370716
104571119564,50326045430295912563
104571119670,50326045443192903561
104571119733,50326045453898668807
104571119865,50326045463616382721
104571119929,50326045473480516763
104571120033,50326045480590116751
104571120149,50326045493638507720
104571120212,50326045500481623863
104571120340,50326045514280073562
104571120447,50326045521663165716
104571120523,50326045532724799522
104571120622,50326045542791425051
104571120723,50326045553177377721
104571120842,50326045563992312942
104571120918,50326045570532915895
104571121039,50326045580358892506
104571121158,50326045590428803528
104571121256,50326045600675186842
104571121332,50326045612477949940
104571121452,50326045623222700771
104571121519,50326045632159403864
104571121692,50326045642280146353
104571121782,50326045652813934630
104571121854,50326045662059304499
104571121915,50326045671170379520
104571122011,50326045683282638243
104571122122,50326045692379993679
104571122244,50326045702154007578
104571122362,50326045714283739164
104571122429,50326045722320058147
104571122536,50326045732871835931
104571122618,50326045740235446758
104571122772,50326045752980276825
104571122823,50326045764120504723
104571122998,50326045772933347107
104571123021,50326045780553612125
104571123142,50326045792350759503
104571123239,50326045803092112319
104571123340,50326045813029498270
104571123429,50326045821537762426
104571123556,50326045832366442467
104571123675,50326045841257423609
104571123732,50326045854163800286
104571123814,50326045862445968887
104571123917,50326045871484535042
104571124060,50326045880797195775
104571124112,50326045893501618215
104571124242,50326045902474222175
104571124316,50326045910085624047
104571124422,50326045921926145222
104571124526,50326045933130260466
104571124648,50326045942957175382
104571124757,50326045952863876411
104571124886,50326045960119726054
104571124910,50326045971281712444
104571125025,50326045982952719860
104571125137,50326045991621176800
104571125236,50326046003654802122
104571125331,50326046013828823468
104571125456,50326046021113155017
104571125534,50326046030218131084
104571125645,50326046041400760214
104571125717,50326046053774118673
104571125811,50326046063436227083
104571125914,50326046073442408406
104571126015,50326046084146311094
104571126132,50326046093843404567
104571126224,50326046103991330720
104571126313,50326046110352248611
104571126452,50326046123524288523
104571126551,50326046133415741496
104571126636,50326046140181857619
104571126722,50326046152024718750
104571126846,50326046162156991669
104571126912,50326046173783483648
104571127057,50326046180049281449
104571127112,50326046192874550083
104571127249,50326046202817112786
104571127390,50326046213504418496
104571127433,50326046221445661601
104571127530,50326046230746343000
104571127622,50326046241005127781
104571127757,50326046251282211663
104571127822,50326046263138085505
104571127904,50326046272272674983
104571128010,50326046281104491767
104571128181,50326046290248132817
104571128249,50326046303837026754
104571128319,50326046310745655269
104571128437,50326046320603266579
104571128528,50326046330372902313
104571128637,50326046341912558147
104571128716,50326046352834333414
104571128853,50326046361346576697
104571128922,50326046373290062907
104571129013,50326046383620704686
104571129136,50326046392207320197
104571129219,50326046400052364930
104571129332,50326046412955789967
104571129419,50326046422482046012
104571129541,50326046433369612896
104571129634,50326046443987997752
104571129713,50326046451306153418
104571129842,50326046462194714490
104571129919,50326046472172555138
104571130057,50326046483383760287
104571130147,50326046490125168784
104571130253,50326046500606729935
104571130310,50326046512590893079
104571130424,50326046522477661110
104571130518,50326046532276240667
104571130625,50326046541752491337
104571130743,50326046553555287308
104571130849,50326046563712228424
104571130984,50326046571901329394
104571131011,50326046581595414966
104571131154,50326046593359896956
104571131240,50326046601780045746
104571131384,50326046612994224060
104571131431,50326046621246154890
104571131527,50326046632584642059
104571131628,50326046643492714976
104571131744,50326046650110750998
104571131811,50326046663005469788
104571131918,50326046671040768464
104571132033,50326046683730642696
104571132181,50326046694245590838
104571132224,50326046701238123274
104571132310,50326046711319051781
104571132411,50326046720255992118
104571132536,50326046732151106392
104571132651,50326046742124353580
104571132724,50326046750874081782
104571132825,50326046762694110973
104571132914,50326046770779068326
104571133010,50326046784084652108
104571133162,50326046791099842717
104571133221,50326046803629251634
104571133313,50326046813132322282
104571133434,50326046820393129176
104571133536,50326046830215520732
104571133696,50326046843683988931
104571133733,50326046853546976393
104571133823,50326046862954601689
104571133984,50326046873048211002
104571134021,50326046881918989082
104571134157,50326046892489836797
104571134253,50326046900246045784
104571134316,50326046912985429072
104571134444,50326046922779045741
104571134533,50326046934253980550
104571134649,50326046942690838354
104571134715,50326046951591004122
104571134824,50326046962050824241
104571134915,50326046970838020368
104571135073,50326046980422021404
104571135192,50326046990994647580
104571135290,50326047003498762147
104571135346,50326047013072550204
104571135425,50326047020133023913
104571135553,50326047032639603516
104571135631,50326047041290434168
104571135759,50326047054088214033
104571135816,50326047061963343360
104571135964,50326047071560503531
104571136037,50326047083129818581
104571136128,50326047092245361224
104571136224,50326047101912368517
104571136322,50326047111075484383
104571136422,50326047123528452749
104571136541,50326047130658256123
104571136681,50326047142062823500
104571136772,50326047151399361385
104571136812,50326047163144979451
104571136943,50326047173697215901
104571137036,50326047180322716704
104571137140,50326047192118053942
104571137242,50326047200219413643
104571137336,50326047213413594397
104571137422,50326047221056560679
104571137528,50326047234036391049
104571137657,50326047243847061538
104571137734,50326047250567546127
104571137811,50326047261319792808
104571137918,50326047272661565044
104571138012,50326047280452485939
104571138134,50326047291281746966
104571138263,50326047302162053030
104571138365,50326047310287607096
104571138444,50326047320082605700
104571138554,50326047331283900023
104571138637,50326047340296395230
104571138765,50326047351842370426
104571138821,50326047360227867870
104571138982,50326047372930745080
104571139027,50326047383672970354
104571139110,50326047390910004597
104571139246,50326047402995715039
104571139323,50326047410107683011
104571139464,50326047422629297600
104571139516,50326047432639667154
104571139620,50326047442252695454
104571139712,50326047452127325156
104571139845,50326047461679516965
104571139911,50326047473578089679
104571140098,50326047480478150797
104571140149,50326047490265330239
104571140224,50326047500985120862
104571140350,50326047512277796246
104571140447,50326047522575758943
104571140545,50326047533370962290
104571140642,50326047542500989955
104571140736,50326047550947067269
104571140852,50326047564188962394
104571140956,50326047570010797880
104571141047,50326047580504920829
104571141181,50326047591139950430
104571141215,50326047600106821590
104571141326,50326047612188708220
104571141413,50326047621019993466
104571141584,50326047632023944060
104571141660,50326047640139430545
104571141724,50326047652081950349
104571141836,50326047662121053747
104571141923,50326047673628714544
104571142030,50326047681391638918
104571142130,50326047693949441257
104571142281,50326047701881517254
104571142344,50326047710325329104
104571142424,50326047723811907102
104571142515,50326047733407605029
104571142643,50326047741729795125
104571142710,50326047752704168206
104571142835,50326047762084005262
104571142958,50326047771601588917
104571143065,50326047782304003143
104571143146,50326047791213837121
104571143245,50326047803053142890
104571143364,50326047814209200667
104571143438,50326047820484732681
104571143543,50326047833283409793
104571143614,50326047843277118229
104571143764,50326047851672286320
104571143840,50326047864176688196
104571143912,50326047873371738662
104571144046,50326047882120039043
104571144114,50326047891457765241
104571144237,50326047901297757086
104571144335,50326047913006337669
104571144416,50326047922211274950
104571144575,50326047930838378961
104571144642,50326047941643813437
104571144745,50326047950768324327
104571144864,50326047963398109336
104571144937,50326047970486579790
104571145019,50326047981175450471
104571145110,50326047993033168024
104571145282,50326048000370654996
104571145301,50326048012966624212
104571145454,50326048020504410056
104571145514,50326048030735762687
104571145629,50326048044285592247
104571145710,50326048053659797756
104571145815,50326048061549871608
104571145929,50326048070202172386
104571146058,50326048082181380919
104571146117,50326048091878811217
104571146239,50326048100899005447
104571146313,50326048113491796524
104571146421,50326048121216537712
104571146560,50326048133365132321
104571146661,50326048141562126185
104571146757,50326048150540494714
104571146860,50326048160776661698
104571146924,50326048171727875285
104571147028,50326048184063672114
104571147128,50326048193898627038
104571147219,50326048203021252057
104571147314,50326048211991516784
104571147424,50326048221755565997
104571147563,50326048231774599230
104571147616,50326048241696481514
104571147756,50326048252387675088
104571147817,50326048264187202313
104571147957,50326048270903591386
104571148024,50326048282740800833
104571148113,50326048292062825838
104571148284,50326048303858154764
104571148336,50326048311538805665
104571148442,50326048320539969200
104571148501,50326048332905855946
104571148621,50326048343551895365
104571148725,50326048350969057745
104571148852,50326048363311793726
104571148910,50326048371644964727
104571149025,50326048382708714695
104571149126,50326048391040464758
104571149214,50326048403967990573
104571149309,50326048410479005972
104571149419,50326048423988601851
104571149539,50326048431272615397
104571149637,50326048441483981697
104571149749,50326048450837573851
104571149836,50326048462094919981
104571149932,50326048472952902329
104571150064,50326048481522040792
104571150141,50326048492509150482
104571150200,50326048501517158582
104571150333,50326048512578773353
104571150426,50326048520506410122
104571150536,50326048533799442734
104571150644,50326048542279167738
104571150713,50326048552168518193
104571150865,50326048564216796175
104571150940,50326048573753040463
104571151090,50326048580631209041
104571151139,50326048593790234537
104571151252,50326048602994155809
104571151313,50326048611623727228
104571151443,50326048623375687264
104571151524,50326048632239081494
104571151630,50326048640240099111
104571151752,50326048651479510414
104571151843,50326048661377599553
104571151961,50326048670976280117
104571152011,50326048680857089172
104571152167,50326048693693839695
104571152257,50326048702547473291
104571152316,50326048713372617350
104571152438,50326048720636476879
104571152564,50326048733685338444
104571152612,50326048740967032297
104571152729,50326048750657151273
104571152834,50326048761739263175
104571152911,50326048771534722649
104571153064,50326048783864236094
104571153198,50326048793925672787
104571153220,50326048804281172054
104571153345,50326048814294344914
104571153412,50326048822883871548
104571153517,50326048830484963192
104571153628,50326048842438387391
104571153740,50326048853501976899
104571153851,50326048863822548181
104571153942,50326048874207865280
104571154032,50326048880953898903
104571154129,50326048892674901472
104571154240,50326048903137319449
104571154329,50326048913977119596
104571154431,50326048920010000064
104571154553,50326048932474307069
104571154600,50326048943957544848
104571154756,50326048951926539109
104571154844,50326048963523406298
104571154916,50326048970326185380
104571155025,50326048983562343722
104571155148,50326048990644999556
104571155224,50326049001682498568
104571155390,50326049010070092384
104571155413,50326049024190480580
104571155562,50326049033223308322
104571155644,50326049042544624198
104571155749,50326049053617135245
104571155813,50326049061930237516
104571155959,50326049070655716939
104571156033,50326049081866546324
104571156116,50326049090843299246
104571156224,50326049100826944360
104571156337,50326049110532423892
104571156457,50326049120620146302
104571156565,50326049131048761794
104571156619,50326049141888448745
104571156710,50326049152587326161
104571156820,50326049161931089883
104571156932,50326049170820969032
104571157038,50326049184058401755
104571157159,50326049192047858771
104571157216,50326049200996995969
104571157324,50326049210398755127
104571157461,50326049224065089052
104571157590,50326049232369511991
104571157633,50326049244118011602
104571157746,50326049250185316336
104571157873,50326049264134760071
104571157951,50326049273001444860
104571158010,50326049281116130397
104571158146,50326049290064306888
104571158209,50326049302999010091
104571158336,50326049314228437388
104571158418,50326049322297028194
104571158534,50326049330910251937
104571158651,50326049343989777814
104571158756,50326049351849243970
104571158855,50326049362372991577
104571158927,50326049371942922649
104571159015,50326049383077853891
104571159116,50326049390138234814
104571159210,50326049401271736824
104571159360,50326049414011299883
104571159496,50326049422358503134
104571159553,50326049433518153728
104571159698,50326049443091078319
104571159757,50326049452772736919
104571159833,50326049464027559741
104571159914,50326049471039848475
104571160025,50326049483443914069
104571160152,50326049493154423494
104571160236,50326049501718554902
104571160331,50326049510543985094
104571160418,50326049520055761769
104571160544,50326049530411347627
104571160613,50326049541795288567
104571160794,50326049554084021875
104571160809,50326049563362543950
104571160938,50326049574154159001
104571161052,50326049583648015626
104571161140,50326049593668675630
104571161212,50326049602780709321
104571161324,50326049610508640773
104571161479,50326049622670542711
104571161550,50326049633071983967
104571161622,50326049642637324299
104571161729,50326049650879308184
104571161814,50326049663842471527
104571161934,50326049672080654652
104571162060,50326049683391761702
104571162159,50326049691866035120
104571162253,50326049700991840638
104571162310,50326049711023504252
104571162435,50326049721566199215
104571162513,50326049733100815117
104571162622,50326049740417234639
104571162764,50326049752660324274
104571162857,50326049763023938328
104571162940,50326049770126411104
104571163038,50326049780697829487
104571163115,50326049791896987632
104571163243,50326049802460257239
104571163326,50326049813588015200
104571163440,50326049820714899447
104571163558,50326049834024256149
104571163625,50326049843626188952
104571163764,50326049850894107139
104571163814,50326049862231274916
104571163964,50326049873997417207
104571164038,50326049882879596486
104571164135,50326049890931827371
104571164237,50326049902510520695
104571164315,50326049913223848516
104571164431,50326049922396773605
104571164510,50326049934185045343
104571164667,50326049940306003029
104571164712,50326049953225908365
104571164840,50326049962528907357
104571164927,50326049972014048548
104571165023,50326049980617127662
104571165150,50326049993628253955
104571165296,50326050001719794809
104571165344,50326050012549846424
104571165423,50326050022030178975
104571165535,50326050030141041621
104571165610,50326050041411177818
104571165796,50326050051868299760
104571165810,50326050062080305778
104571165915,50326050072815636468
104571166013,50326050082733966336
104571166192,50326050090004869414
104571166257,50326050100246863498
104571166315,50326050114139880426
104571166424,50326050121399637041
104571166511,50326050133637052673
104571166621,50326050141726649261
104571166711,50326050150761737809
104571166850,50326050162215022593
104571166929,50326050171680776253
104571167004,50326050182324009149
104571167112,50326050193390071198
104571167286,50326050200563836591
104571167312,50326050212346699688
104571167425,50326050221506320376
104571167521,50326050230602684298
104571167657,50326050241373794546
104571167728,50326050254277604950
104571167810,50326050263768084120
104571167900,50326050273867173203
104571168028,50326050280745783353
